2323,CCCCCCC1(CC)C(=O)NC(=O)NC1=O,7.79
2324,ON(N=Nc1ccccc1Cl)c1ccccc1,10.52
2325,ON(N=Nc1ccc(Cl)cc1)c1ccccc1,10.72
2326,ON(N=Nc1ccc(Br)cc1)c1ccccc1,10.86
2327,O=C(O)CN(CC(=O)O)CC(=O)Nc1ccc(Br)cc1,1.6
2328,C=C(Br)CC1(C(CC)CC)C(=O)NC(=O)NC1=O,7.7
2329,Cc1ncc(CO)c(C=NC(C(=O)O)C(C)OP(=O)(O)O)c1O,10.48
2330,CN1CC[NH+](C(=O)c2ccc(N)cc2)CC1.[Cl-],8.9
2331,CN(C)Cc1cc(Cl)cc(CN(C)C)c1O,5.2
2332,CN(C)Cc1cc(F)cc(CN(C)C)c1O,5.77
2333,N#CC(=CC=CC(C#N)=C(C#N)C#N)C(C#N)C#N,-3.55
2334,O=C(c1ccccc1)c1ccc(O)cc1,7.95
2335,O=C(c1cccc(O)c1)c1ccc(O)cc1O,7.02
2336,c1ccc(-c2nc3ccccc3[nH]2)cc1,11.91
2337,CCOC(=O)c1cc(O)cc2ccccc12,8.89
2338,CCC(CC(=O)O)(CC(=O)O)c1ccccc1,3.89
2339,COC(=O)C(C(C(=O)O)C(C)(C)C)C(C)(C)C,5.57
2340,CCC(CC)(C(=O)O)C(CC)(CC)C(=O)OC,5.34
2341,O=C(O)c1c(F)c(F)c(-c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,1.42
2342,O=C(Nc1ccc([N+](=O)[O-])cc1)Oc1ccccc1,12.5
2343,O=C(Nc1ccc(O)cc1)c1ccccc1,9.54
2344,O=C(O)c1ccccc1Nc1ccccc1,-1.28
2345,Nc1ccc(Oc2ccccc2)cc1C(=O)O,2.34
2346,Nc1ccc(NC(=O)c2ccc([N+](=O)[O-])cc2)cc1,4.48
2347,Nc1ccc(NC(=O)c2ccccc2)cc1,4.55
2348,Cc1ccc(N(O)N=Nc2ccccc2)cc1,11.86
2349,Cc1ccccc1N=NN(O)c1ccccc1,11.55
2350,Cc1ccc(N=NN(O)c2ccccc2)cc1,11.78
2351,COc1ccc(N=NN(O)c2ccccc2)cc1,11.95
2352,O=[As](O)(Cc1ccccc1)c1ccccc1,5.65
2353,NC(=O)NCCCC(NC(=O)c1ccccc1)C(=O)O,3.49
2354,N=C(N)NCCC[C@H](NC(=O)c1ccccc1)C(=O)O,3.24
2355,C=C(C)CC1(CC(C)CC)C(=O)NC(=O)NC1=O,7.98
2356,CN(C)Cc1cc(C(C)(C)C)ccc1O,8.59
2357,Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,6.45
2358,COc1cc(CN(C)C)c(O)c(CN(C)C)c1,6.33
2359,O=C(Nc1ccc(O)cc1)c1ccc(Cl)cc1,9.5
2360,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)ccc1O,2.38
2361,Nc1ccc(NC(=O)c2ccc(Cl)cc2)cc1,4.54
2362,N#CC(C#N)=C(C#N)c1ccc(C(C#N)C#N)cc1,0.75
2363,O=C(O)c1ccccc1C(=O)c1ccccc1,3.536
2364,CCc1cc2c(C)cc(=O)oc2c(C(C)=O)c1O,7.65
2365,CCCC(CC(=O)O)(CC(=O)O)c1ccccc1,3.88
2366,CC(C)(C)c1cccc(C(C)(C)C)c1O,11.7
2367,O=C1c2ccccc2C(=O)c2c(O)c(S(=O)(=O)O)cc(O)c21,7.73
2368,Cc1ccc(C(=O)Nc2ccc(O)cc2)cc1,9.54
2369,Cc1ccccc1C(=O)N(O)c1ccccc1,8.41
2370,Cc1cccc(C(=O)N(O)c2ccccc2)c1,8.53
2371,Cc1cccc(N(O)C(=O)c2ccccc2)c1,8.67
2372,COc1ccc(C(=O)Nc2ccc(O)cc2)cc1,9.55
2373,O=C(O)CP(=O)(c1ccccc1)c1ccccc1,3.62
2374,NNC(=O)C(c1ccccc1)c1ccccc1,2.98
2375,Cc1ccc(C(=O)Nc2ccc(N)cc2)cc1,4.52
2376,COc1ccc(C(=O)Nc2ccc(N)cc2)cc1,4.62
2377,C=CCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,7.21
2378,Cc1ccc(N=NN(O)c2ccc(C)cc2)cc1,12.18
2379,CC(C)C1(Cc2ccccc2)C(=O)NC(=O)NC1=O,7.99
2380,CCC1(CCc2ccccc2)C(=O)NC(=O)NC1=O,7.9
2381,CC(=O)NCC(=O)NCC(=O)NCC(=O)NC(Cc1c[nH]cn1)C(=O)O,3.16
2382,CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O,10.83
2383,CC(C)(C)c1cc(N=O)cc(C(C)(C)C)c1O,8.18
2384,CC(C)(C)c1cc([N+](=O)[O-])cc(C(C)(C)C)c1O,6.65
2385,O=C(O)CNC(=O)CN(CCN(CC(=O)O)CC(=O)NCC(=O)O)CC(=O)O,2.87
2386,CCCCC(CC)CC1(CC)C(=O)NC(=O)NC1=O,7.89
2387,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O,4.24
2388,O=C(c1cc([N+](=O)[O-])cc(C(F)(F)F)c1)N(O)c1ccccc1,7.85
2389,O=C(c1ccccc1C(F)(F)F)N(O)c1ccccc1,7.88
2390,O=C(c1cccc(C(F)(F)F)c1)N(O)c1ccccc1,8.15
2391,O=C(c1ccc(C(F)(F)F)cc1)N(O)c1ccccc1,7.98
2392,CC(=O)N(c1cc(C)ccc1C)[NH+]1CC[NH2+]CC1.[Cl-].[Cl-],3.8
2393,CC(=O)N(c1c(C)cccc1C)[NH+]1CC[NH2+]CC1.[Cl-].[Cl-],4.2
2394,O=C(CC(=O)c1ccccc1)c1ccccc1,8.95
2395,Cc1ccc(C(=O)c2ccccc2C(=O)O)cc1,3.644
2396,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1O,8.05
2397,CC(C)(C)c1cc(C(=O)O)cc(C(C)(C)C)c1O,10.8
2398,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.23
2399,COc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.15
2400,CCCCC1(Cc2ccccc2)C(=O)NC(=O)NC1=O,7.91
2401,CC(C)(C)c1cc(C#N)cc(C(C)(C)C)c1O,8.7
2402,CC(C)(C)c1cc(C(N)=O)cc(C(C)(C)C)c1O,9.53
2403,O=C(O)CN(CC(=O)O)CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,2
2404,CC(=O)N(c1c(C)cccc1C)[NH+]1CC[NH+](C)CC1.[Cl-].[Cl-],3.8
2405,CCCCCCCCCC[N+](C)(C)C(C)C(=O)O.[Br-],1.75
2406,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,3.59
2407,O=C(O)CN(CC(=O)O)CC(c1ccccc1)N(CC(=O)O)CC(=O)O,1.87
2408,CN(C)Cc1cc(C(C)(C)C)cc(CN(C)C)c1O,6.3
2409,CCCCC(CC)COP(=O)(O)OCC(CC)CCCC,2.85
2410,O=C(c1ccccc1)c1ccc(O)c2ccccc12,7.33
2411,Cc1cc(=O)oc2c(C(=O)c3ccccc3)c(O)ccc12,6.44
2412,O=C(O)C1C(C(=O)O)C1(c1ccccc1)c1ccccc1,2.22
2413,O=C(O)CC(CC(=O)O)(c1ccccc1)c1ccccc1,4.02
2414,CCOC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,9.5
2415,CC1=NN(c2ccccc2)C(=O)C1C(=O)c1ccccc1,0.28
2416,CC(C)(C)c1cc([N+](C)(C)C)cc(C(C)(C)C)c1O,9.84
2417,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc([N+](=O)[O-])c2)C1.[Br-],6.9
2418,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc([N+](=O)[O-])cc2)C1.[Br-],6.9
2419,CCN(CC)C(=O)C1CCC[NH+](Cc2ccccc2)C1.[Br-],7.81
2420,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(Cl)cc2)C1.[Br-],7.55
2421,O=C1C(O)=C(Oc2ccccc2)C(=O)C(O)=C1Oc1ccccc1,2
2422,C[C@]12CC[C@@H]3c4ccc(O)cc4C=C[C@H]3[C@@H]1CC[C@@H]2O,9.74
2423,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,10.91
2424,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@H]2O,10.1
2425,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,10.08
2426,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,12.19
2427,CN(C)Cc1cc(-c2ccccc2)cc(CN(C)C)c1O,5.65
2428,O=C(O)CN(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,2.42
2429,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc(C)c2)C1.[Br-],7.86
2430,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(C)cc2)C1.[Br-],7.91
2431,CCN(CC)C(=O)C1CCC[NH+](Cc2cccc(OC)c2)C1.[Br-],7.71
2432,CCN(CC)C(=O)C1CCC[NH+](Cc2ccc(OC)cc2)C1.[Br-],7.98
2433,O=C(O)CN(CC(=O)O)Cc1cc2c(c(O)c1O)C(=O)c1ccccc1C2=O,4.89
2434,CC(=O)NCC(=O)NC(Cc1cn(Cc2ccccc2)cn1)C(=O)NCC(=O)O,3.3
2435,CC(=O)N(c1c(C)cccc1C)N1CCN(C(=O)OCc2ccccc2)CC1,4.5
2436,O=S(=O)(O)c1cc(Cl)cc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4cc(Cl)cc(S(=O)(=O)O)c4O)c(O)c3c2O)c1O,-3.6
2437,O=P(O)(O)c1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccccc3P(=O)(O)O)c(O)c2c1O,-2
2438,O=P(O)(O)c1ccccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)c(N=Nc3ccc(Cl)cc3P(=O)(O)O)c(O)c2c1O,-2
2439,Cc1cc(N=Nc2c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)c(N=Nc4cc(C)c(Cl)c(P(=O)(O)O)c4)c(O)c3c2O)cc(P(=O)(O)O)c1Cl,-1.9
